Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
2.0;2.0;2;1.0;1.0;1.0;35.0;;;;;1;10;66;98.0;10.0;10.0;10.0;2;1999;0;1
5.0;5.0;3;2.0;2.0;1.0;74.0;;;150.0;50.0;1;0;0;;;;;4;1408;1;0
2.0;2.0;4;1.0;1.0;3.0;90.0;500.0;1100.0;100.0;15.0;1;0;304;98.0;10.0;9.0;9.0;2;635;1;0
1.0;1.0;1;1.0;1.0;1.0;15.0;;;;6.0;1;0;56;90.0;10.0;10.0;10.0;1;25;0;1
1.0;1.0;3;1.0;2.0;3.0;95.0;;;200.0;5.0;3;0;72;;;;;1;44;1;0
5.0;5.0;4;1.0;0.0;2.0;65.0;450.0;1350.0;80.0;;2;10;176;96.0;10.0;10.0;10.0;5;1721;1;0
4.0;4.0;2;1.0;1.0;1.0;18.0;120.0;370.0;;;1;17;326;88.0;9.0;9.0;9.0;4;435;0;1
1.0;1.0;4;1.0;1.0;3.0;45.0;;;;40.0;2;10;83;93.0;10.0;9.0;10.0;1;351;1;0
1.0;1.0;1;1.0;1.0;1.0;27.0;200.0;500.0;200.0;70.0;1;0;365;;;;;1;651;0;1
6.0;6.0;4;2.0;2.0;3.0;140.0;;;100.0;50.0;1;0;316;98.0;10.0;10.0;10.0;5;1573;1;0
11.0;11.0;2;1.0;1.0;1.0;29.0;;;;5.0;1;10;163;60.0;6.0;6.0;4.0;11;300;0;1
1.0;1.0;7;2.0;2.0;4.0;105.0;750.0;;200.0;30.0;2;18;308;96.0;9.0;10.0;10.0;1;1314;1;0
13.0;13.0;4;1.0;1.0;2.0;50.0;;;250.0;15.0;2;25;347;81.0;8.0;8.0;9.0;13;1247;1;0
12.0;12.0;6;1.0;1.0;6.0;22.0;;;;;1;22;276;73.0;7.0;7.0;9.0;12;1193;0;0
20.0;20.0;1;2.0;1.0;1.0;42.0;;;;;1;0;126;;;;;20;374;0;1
2.0;2.0;3;1.0;1.0;1.0;25.0;;;;;1;10;110;88.0;9.0;9.0;8.0;2;1232;0;1
7.0;7.0;2;2.0;1.0;1.0;20.0;;;;10.0;2;10;21;86.0;9.0;8.0;10.0;7;992;0;1
1.0;1.0;3;1.0;1.0;2.0;100.0;;;;25.0;1;0;125;100.0;10.0;10.0;10.0;1;1016;1;0
2.0;2.0;3;1.0;1.0;2.0;50.0;;;;20.0;2;15;34;100.0;10.0;10.0;10.0;2;636;1;0
3.0;3.0;1;1.5;1.0;1.0;35.0;;;;;1;0;0;;;;;3;1439;0;1
1.0;1.0;1;2.0;3.0;3.0;35.0;;;;;1;0;364;100.0;10.0;10.0;10.0;1;241;0;1
2.0;2.0;4;1.0;0.0;2.0;49.0;300.0;1200.0;150.0;20.0;2;10;70;97.0;10.0;10.0;10.0;2;543;1;0
1.0;1.0;2;1.0;1.0;1.0;20.0;;;;;1;10;5;80.0;10.0;8.0;10.0;1;103;0;1
3.0;3.0;2;1.0;0.0;1.0;71.0;;;100.0;;1;0;311;92.0;10.0;10.0;10.0;3;627;1;0
4.0;4.0;5;2.0;1.0;5.0;17.0;;;;10.0;1;15;194;91.0;9.0;9.0;9.0;4;1471;0;1
1.0;1.0;2;1.0;1.0;1.0;40.0;;;;;1;0;223;;;;;1;248;0;1
1.0;1.0;5;2.0;2.0;3.0;85.0;;2500.0;100.0;40.0;4;15;96;96.0;10.0;10.0;10.0;1;716;1;0
1.0;1.0;3;1.0;1.0;1.0;30.0;;;;20.0;1;25;365;;;;;1;85;0;1
3.0;3.0;3;1.0;1.0;1.0;30.0;;;100.0;6.0;2;10;94;91.0;9.0;9.0;9.0;3;866;0;1
4.0;4.0;3;1.0;1.0;2.0;90.0;;;250.0;40.0;2;40;64;98.0;10.0;10.0;10.0;4;1544;1;0
1.0;1.0;5;2.0;2.0;2.0;130.0;650.0;1850.0;150.0;25.0;4;20;314;97.0;10.0;10.0;10.0;1;2056;1;0
1.0;1.0;4;1.0;1.0;2.0;80.0;425.0;1390.0;;20.0;2;0;252;88.0;9.0;8.0;10.0;1;1174;1;0
2.0;2.0;2;1.0;1.0;1.0;49.0;;;99.0;17.0;1;0;301;96.0;10.0;10.0;10.0;2;1334;1;0
12.0;12.0;4;1.0;2.0;2.0;75.0;;;;30.0;1;0;101;90.0;10.0;10.0;10.0;2;1649;1;0
1.0;1.0;2;1.0;1.0;1.0;66.0;490.0;1800.0;;;2;50;0;;;;;1;1305;1;0
16.0;16.0;2;1.0;1.0;1.0;30.0;;;;10.0;1;10;138;;;;;16;265;0;1
2.0;2.0;2;1.0;1.0;1.0;39.0;;;;;1;10;230;96.0;10.0;10.0;10.0;2;648;0;1
164.0;164.0;6;2.0;3.0;4.0;200.0;;;200.0;70.0;2;10;355;;;;;145;932;1;0
15.0;15.0;6;2.0;2.0;2.0;130.0;720.0;2700.0;300.0;40.0;4;20;165;95.0;10.0;10.0;10.0;15;1431;1;0
2.0;2.0;6;1.5;3.0;3.0;175.0;;;500.0;60.0;4;15;306;98.0;10.0;10.0;10.0;2;242;1;0
164.0;164.0;6;2.0;2.0;4.0;100.0;;2310.0;200.0;60.0;2;10;258;60.0;7.0;8.0;9.0;145;932;1;0
39.0;39.0;8;2.0;3.0;4.0;100.0;;;100.0;30.0;4;30;336;100.0;10.0;10.0;10.0;18;1156;1;0
1.0;1.0;1;1.0;1.0;1.0;25.0;;;;;1;0;35;90.0;9.0;10.0;9.0;1;363;0;1
4.0;4.0;4;1.0;1.0;2.0;43.0;;1000.0;;;2;11;261;94.0;9.0;10.0;10.0;4;1535;1;0
1.0;1.0;1;1.0;1.0;1.0;29.0;250.0;550.0;;10.0;1;0;300;93.0;9.0;9.0;10.0;1;1689;0;1
1.0;1.0;4;1.0;1.0;2.0;72.0;;;225.0;30.0;2;9;238;100.0;10.0;10.0;10.0;1;1465;1;0
8.0;8.0;5;1.0;1.0;1.0;30.0;;;;;3;10;330;93.0;9.0;9.0;8.0;8;1292;0;0
3.0;3.0;1;1.0;1.0;1.0;25.0;;;150.0;20.0;1;0;311;90.0;10.0;9.0;9.0;3;789;0;1
5.0;5.0;1;1.0;1.0;1.0;20.0;125.0;500.0;;20.0;1;0;149;91.0;10.0;10.0;9.0;5;954;0;1
1.0;1.0;2;1.0;1.0;2.0;45.0;;;;;1;0;326;100.0;9.0;10.0;9.0;1;1339;0;1
2.0;2.0;2;2.0;1.0;2.0;25.0;165.0;690.0;;10.0;1;10;342;98.0;10.0;10.0;9.0;2;661;0;1
5.0;5.0;4;1.0;1.0;2.0;100.0;;;350.0;;2;10;156;100.0;10.0;9.0;10.0;5;173;1;0
1.0;1.0;2;1.0;1.0;1.0;60.0;;;;;1;10;243;96.0;9.0;10.0;10.0;1;1700;0;1
1.0;1.0;5;1.0;2.0;3.0;90.0;;;;;1;0;0;;;;;1;726;1;0
1.0;1.0;1;1.5;3.0;3.0;40.0;;;100.0;5.0;1;10;337;80.0;10.0;10.0;10.0;1;1601;0;1
3.0;3.0;2;1.0;1.0;1.0;25.0;150.0;;;;1;0;0;;;;;1;684;0;1
1.0;1.0;2;1.0;1.0;1.0;35.0;;;;10.0;1;10;55;98.0;10.0;10.0;10.0;1;384;0;1
9.0;9.0;4;1.0;1.0;2.0;60.0;;;125.0;25.0;2;10;134;94.0;10.0;9.0;9.0;6;1141;1;0
2.0;2.0;2;1.0;1.0;1.0;45.0;;;;;1;0;333;87.0;9.0;9.0;9.0;2;252;1;0
2.0;2.0;3;1.5;2.0;2.0;57.0;;;200.0;35.0;1;0;281;90.0;9.0;10.0;9.0;1;433;1;0
3.0;3.0;4;1.0;1.0;2.0;67.0;;;200.0;30.0;3;0;323;95.0;10.0;10.0;10.0;3;363;1;0
14.0;14.0;6;1.0;2.0;3.0;195.0;;4656.0;150.0;30.0;6;0;290;;;;;14;2175;1;0
7.0;7.0;2;1.5;1.0;1.0;25.0;;;;;1;0;306;89.0;9.0;9.0;9.0;7;572;0;1
4.0;4.0;4;1.0;1.0;2.0;65.0;;;;30.0;2;25;322;65.0;6.0;8.0;10.0;4;657;1;0
1.0;1.0;1;1.0;1.0;1.0;25.0;;;;;1;0;307;;;;;1;596;0;1
40.0;40.0;3;1.0;1.0;3.0;120.0;;;200.0;50.0;2;20;305;80.0;8.0;10.0;10.0;40;1900;1;0
1.0;1.0;4;1.0;1.0;2.0;63.0;;;800.0;20.0;1;0;124;96.0;10.0;9.0;10.0;1;157;1;0
1.0;1.0;3;1.0;1.0;2.0;30.0;210.0;660.0;;;1;15;64;86.0;9.0;9.0;9.0;1;935;0;1
7.0;7.0;3;1.0;0.0;2.0;70.0;372.0;1400.0;100.0;40.0;1;0;301;96.0;10.0;10.0;10.0;6;1966;1;0
9.0;9.0;10;3.0;4.0;8.0;500.0;;;400.0;150.0;1;0;282;96.0;10.0;10.0;10.0;9;1483;1;0
2.0;2.0;3;1.0;2.0;2.0;50.0;;;;;1;0;16;;;;;2;175;1;0
1.0;1.0;4;1.0;2.0;3.0;39.0;;;300.0;30.0;1;0;161;94.0;10.0;9.0;8.0;1;173;1;0
1.0;1.0;2;1.0;0.0;1.0;40.0;;;100.0;20.0;1;5;38;;;;;1;415;1;0
2.0;2.0;5;1.0;3.0;3.0;60.0;400.0;1700.0;;25.0;2;12;46;93.0;10.0;9.0;9.0;2;567;1;0
5.0;5.0;4;1.0;0.0;1.0;75.0;;;100.0;30.0;1;10;60;;;;;5;185;1;0
4.0;4.0;2;1.0;1.0;1.0;70.0;400.0;1100.0;200.0;30.0;2;10;108;91.0;9.0;9.0;10.0;4;1240;1;0
8.0;8.0;6;1.0;2.0;3.0;119.0;;2100.0;;40.0;4;38;316;96.0;10.0;10.0;10.0;7;761;1;0
5.0;5.0;2;1.0;0.0;1.0;50.0;;;100.0;20.0;1;0;222;89.0;9.0;9.0;10.0;5;563;1;0
1.0;1.0;2;1.5;1.0;1.0;35.0;300.0;;150.0;20.0;1;10;349;91.0;9.0;10.0;10.0;1;1683;0;1
1.0;1.0;2;1.0;1.0;2.0;29.0;;;;;1;5;342;93.0;9.0;10.0;10.0;1;469;0;1
4.0;4.0;1;3.0;1.0;1.0;27.0;;;100.0;5.0;1;0;126;;;;;4;263;0;1
114.0;114.0;2;2.0;1.0;1.0;25.0;;;;15.0;1;5;293;100.0;10.0;10.0;10.0;97;1066;0;1
3.0;3.0;8;3.0;4.0;7.0;140.0;;;200.0;40.0;6;20;0;96.0;10.0;9.0;10.0;1;363;1;0
2.0;2.0;2;1.0;1.0;2.0;46.0;;;;20.0;1;0;28;;;;;2;1688;0;1
1.0;1.0;2;1.5;1.0;1.0;45.0;;;;;1;0;0;100.0;8.0;10.0;10.0;1;921;0;1
14.0;14.0;2;0.0;1.0;2.0;39.0;;;;;1;0;280;;;;;14;398;0;1
1.0;1.0;2;1.0;1.0;1.0;85.0;;;;30.0;1;0;295;97.0;10.0;10.0;10.0;1;999;1;0
1.0;1.0;2;1.0;1.0;1.0;30.0;420.0;;;;1;0;23;;;;;1;908;0;1
2.0;2.0;2;1.0;1.0;1.0;17.0;;;;;1;0;63;;;;;1;1124;0;1
5.0;5.0;3;1.0;2.0;2.0;50.0;;;;20.0;1;10;336;93.0;10.0;10.0;9.0;4;366;1;0
1.0;1.0;4;1.0;1.0;2.0;50.0;;;;25.0;2;25;329;100.0;10.0;10.0;10.0;1;1572;0;1
2.0;2.0;2;1.0;1.0;1.0;65.0;400.0;1000.0;;;1;0;335;100.0;9.0;10.0;10.0;2;1609;0;1
1.0;1.0;4;1.0;2.0;3.0;95.0;500.0;;;20.0;1;0;110;99.0;10.0;10.0;10.0;1;1024;1;0
1.0;1.0;6;1.0;3.0;4.0;46.0;;;174.0;;3;13;232;93.0;10.0;10.0;9.0;1;468;1;0
1.0;1.0;2;1.0;1.0;1.0;50.0;;;;;1;0;311;;;;;1;1;0;1
4.0;4.0;3;1.0;1.0;2.0;55.0;;;200.0;25.0;2;18;223;89.0;9.0;9.0;10.0;4;423;1;0
4.0;4.0;2;0.5;1.0;1.0;30.0;;;;;1;0;224;80.0;8.0;6.0;10.0;4;669;0;1
