Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
3.0;3.0;1.0;1.0;1.0;1.0;40.0;150.0;434.4;110.0;12.6;1.0;0.0;179.0;92.10447761194028;9.2;9.2;9.2;3.0;283.0;0.0;1.0
2.0;2.0;5.999999999999999;1.0;2.0;3.0;100.0;614.0;2470.0;139.99999999999997;40.00000000000001;4.0;20.0;297.0;96.00000000000001;10.0;10.0;10.0;2.0;989.0;1.0;0.0
2.0;2.0;4.0;1.0;1.0;2.0;47.0;354.0;1217.9999999999998;164.2;24.0;2.0;10.0;264.0;95.0;10.0;10.0;10.0;2.0;416.00000000000006;1.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;40.0;201.60000000000002;575.0;129.99999999999997;18.0;1.0;0.0;8.0;70.0;6.0;10.0;10.0;3.0;202.0;0.0;1.0
4.0;4.0;4.0;1.0;1.0;2.0;43.0;330.8;1218.0000000000002;154.2;23.0;2.0;11.0;320.0;89.0;9.0;9.0;9.0;4.0;1535.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;17.0;167.20000000000002;513.9999999999999;159.19999999999996;18.400000000000002;2.0;7.000000000000001;81.0;94.0;10.0;10.0;8.0;1.0;230.99999999999997;0.0;1.0
0.0;0.0;5.0;1.0;3.0000000000000004;4.0;50.0;438.0;1316.6000000000001;154.8;25.0;1.0;0.0;220.99999999999997;92.10447761194028;9.2;9.2;9.8;1.0;393.99999999999994;1.0;0.0
11.0;11.0;2.0;1.0;1.0;1.0;120.0;489.2;1860.1999999999996;250.00000000000003;68.0;1.0;0.0;310.0;94.0;10.0;9.0;10.0;11.0;299.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;18.0;130.0;550.0;105.99999999999999;10.0;1.0;18.0;0.0;80.0;10.0;8.0;10.0;1.0;809.0;0.0;1.0
3.0;3.0;5.999999999999999;3.4999999999999996;4.0;4.0;280.0;457.8;3271.9999999999995;280.0;39.0;1.0;0.0;145.0;92.10447761194028;9.2;9.2;9.8;3.0;613.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;29.000000000000004;230.99999999999997;668.4;90.0;13.0;1.0;0.0;337.0;97.0;10.0;10.0;10.0;1.0;1708.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;285.0;349.0;1330.1999999999998;199.99999999999997;19.0;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;2.0;1835.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;22.0;207.6;573.4;110.0;11.0;1.0;0.0;364.0;100.0;10.0;10.0;10.0;1.0;1169.0;0.0;1.0
1.0;1.0;2.0;2.0;0.0;1.0;15.0;131.0;498.59999999999997;119.2;13.6;1.0;15.0;348.0;90.0;9.0;9.0;9.0;1.0;257.0;0.0;1.0
3.0;3.0;4.0;1.0;1.0;2.0;99.0;496.99999999999994;1494.9999999999998;210.00000000000003;35.0;2.0;0.0;319.0;94.0;10.0;10.0;10.0;2.0;1621.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;1.0;73.0;348.8;1173.0;99.99999999999999;25.0;4.0;25.0;32.0;97.0;10.0;10.0;10.0;1.0;370.0;1.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;25.0;213.6;550.6;99.99999999999999;11.0;1.0;20.0;363.0;92.10447761194028;9.2;9.2;9.8;1.0;400.00000000000006;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;25.0;166.0;592.0;110.0;11.0;1.0;10.0;126.00000000000001;96.00000000000001;10.0;10.0;9.0;1.0;1560.0;0.0;1.0
2.0;2.0;1.0;1.0;1.0;1.0;40.0;218.0;549.9999999999999;110.0;12.6;1.0;0.0;341.0;90.0;9.0;10.0;10.0;2.0;1907.0000000000002;0.0;1.0
5.0;5.0;4.0;1.0;1.0;1.0;99.0;429.8;1503.0;300.0;30.0;2.0;15.0;303.0;93.0;10.0;9.0;10.0;2.0;719.0000000000001;1.0;0.0
38.0;38.0;1.0;5.0;1.0;1.0;20.0;273.0;1092.0;199.99999999999997;20.0;1.0;0.0;10.0;92.10447761194028;9.2;9.2;9.4;38.0;732.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;40.0;380.0;950.0;99.99999999999999;17.0;1.0;0.0;322.0;90.0;9.0;10.0;8.0;1.0;1436.9999999999998;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;15.0;159.6;300.0;154.0;8.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;634.0;0.0;1.0
1.0;1.0;4.0;2.0;2.0;4.0;90.0;625.0000000000001;2500.0;180.0;50.0;1.0;0.0;0.0;100.0;10.0;10.0;10.0;1.0;669.0;1.0;0.0
5.0;5.0;1.0;1.0;1.0;1.0;16.0;173.60000000000002;533.3999999999999;113.99999999999999;8.200000000000001;1.0;0.0;28.0;92.10447761194028;9.2;9.2;9.8;2.0;1027.0;0.0;1.0
51.0;51.0;5.999999999999999;2.0;2.0;1.0;108.0;594.0;2160.0;199.99999999999997;48.0;2.0;11.0;326.0;85.99999999999999;8.0;8.0;10.0;51.0;1971.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;23.0;131.0;381.00000000000006;199.99999999999997;24.0;1.0;0.0;340.0;98.0;10.0;10.0;9.0;1.0;304.0;0.0;1.0
2.0;2.0;4.0;1.0;1.0;4.0;45.0;263.0;739.4;199.99999999999997;11.0;1.0;0.0;336.0;100.0;10.0;10.0;10.0;2.0;247.00000000000003;0.0;1.0
6.0;6.0;2.0;1.0;1.0;1.0;30.0;170.0;560.0;111.0;9.000000000000002;1.0;5.0;346.0;92.0;9.0;10.0;10.0;6.000000000000001;732.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;80.0;191.6;659.0;93.99999999999999;10.0;1.0;0.0;179.0;92.10447761194028;9.2;9.2;9.8;1.0;57.0;0.0;1.0
1.0;1.0;4.0;1.0;2.0;2.0;68.0;368.0;1000.2;149.0;19.0;1.0;0.0;127.0;96.00000000000001;10.0;10.0;10.0;1.0;328.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;2.0;2.0;65.0;343.0;1204.2;203.99999999999997;25.0;1.0;10.0;62.0;97.0;10.0;10.0;10.0;1.0;395.0;1.0;0.0
5.0;5.0;4.0;1.0;1.0;2.0;65.0;500.0;1300.0;99.99999999999999;20.0;1.0;0.0;279.0;90.0;10.0;9.0;10.0;5.000000000000001;1104.0;1.0;0.0
14.0;14.0;4.0;1.0;1.0;2.0;185.0;660.0;4368.0;199.99999999999997;30.0;4.0;35.0;280.0;92.10447761194028;9.2;9.2;9.8;13.999999999999998;2175.0;1.0;0.0
15.000000000000002;15.000000000000002;1.0;2.0;1.0;1.0;19.0;169.60000000000002;533.3999999999999;96.0;13.399999999999999;1.0;0.0;342.0;85.99999999999999;8.0;8.0;9.0;13.999999999999998;668.0;0.0;1.0
51.0;51.0;2.0;1.0;1.0;1.0;90.0;421.4;1614.3999999999999;199.99999999999997;33.0;2.0;11.0;9.0;80.0;8.0;7.0;10.0;51.0;1971.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;76.0;415.0;1450.0;108.0;25.0;2.0;20.0;298.0;99.0;10.0;10.0;10.0;1.0;779.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;270.0;770.0;124.8;17.0;1.0;0.0;356.0;87.0;10.0;10.0;8.0;1.0;599.0;1.0;0.0
164.0;164.0;7.0;2.0;3.0000000000000004;4.0;110.0;609.0;2192.0000000000005;199.99999999999997;60.0;2.0;10.0;323.0;93.0;10.0;10.0;10.0;145.0;932.0;1.0;0.0
1.0;1.0;5.999999999999999;1.0;2.0;5.0;80.0;506.99999999999994;1957.9999999999998;199.99999999999997;15.0;4.0;20.0;178.0;100.0;10.0;10.0;10.0;1.0;71.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;20.0;213.6;659.0;120.0;9.0;1.0;0.0;0.0;80.0;10.0;10.0;10.0;1.0;486.0;0.0;1.0
8.0;8.0;10.0;1.0;3.0000000000000004;5.0;245.0;828.9999999999999;3402.0;150.0;36.0;1.0;0.0;326.0;92.10447761194028;9.2;9.2;9.8;6.999999999999999;2213.0;1.0;0.0
13.000000000000002;13.000000000000002;5.999999999999999;1.0;2.0;4.0;100.0;616.0;1952.8;99.99999999999999;28.0;1.0;0.0;220.99999999999997;98.0;10.0;10.0;10.0;13.0;1700.0;1.0;0.0
1.0;1.0;1.0;2.0;1.0;1.0;40.0;197.60000000000002;533.3999999999999;177.00000000000003;9.4;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;328.0;0.0;1.0
6.0;6.0;2.0;1.0;0.0;1.0;89.0;523.1999999999999;1399.9999999999998;120.0;20.400000000000002;1.0;0.0;287.0;93.0;10.0;10.0;9.0;6.000000000000001;1543.0;1.0;0.0
3.0;3.0;2.9999999999999996;1.0;1.0;3.0;20.0;243.99999999999997;745.9999999999999;99.99999999999999;11.0;1.0;20.0;312.0;100.0;10.0;10.0;10.0;3.0;1999.0000000000002;0.0;0.0
5.0;5.0;2.0;1.0;1.0;1.0;19.0;201.60000000000002;696.0;105.99999999999999;10.0;1.0;8.0;19.0;88.0;9.0;8.0;10.0;3.0;493.0;0.0;1.0
11.0;11.0;1.0;1.0;1.0;1.0;11.999999999999998;100.0;350.0;99.99999999999999;13.2;1.0;5.0;365.0;90.99999999999999;9.0;9.0;9.0;11.0;1171.0;0.0;1.0
7.0;7.0;2.0;1.0;1.0;2.0;33.00000000000001;175.0;720.0;115.8;13.0;1.0;0.0;316.0;95.0;9.0;9.0;10.0;6.999999999999999;1664.0000000000002;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;38.0;131.0;464.0;127.0;8.0;1.0;0.0;337.0;97.0;10.0;10.0;9.0;1.0;69.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;85.0;365.99999999999994;1329.0;120.0;40.0;2.0;15.0;44.0;96.00000000000001;10.0;10.0;10.0;1.0;321.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;30.0;150.0;380.0;141.79999999999998;15.8;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.2;1.0;639.0;0.0;1.0
2.0;2.0;2.0;1.0;0.0;1.0;100.0;346.8;1289.8;120.0;22.400000000000002;1.0;0.0;31.0;98.0;10.0;10.0;10.0;2.0;1107.0;1.0;0.0
1.0;1.0;1.0;1.0;0.0;1.0;50.0;200.0;600.0;110.0;21.0;1.0;0.0;189.0;92.10447761194028;9.2;9.2;9.8;1.0;430.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;3.0;55.0;444.8;1399.9999999999998;150.0;24.8;2.0;10.0;345.0;90.0;9.0;8.0;10.0;1.0;1375.0;1.0;0.0
6.0;6.0;4.0;1.0;1.0;2.0;74.0;354.0;1076.0;224.99999999999997;20.0;2.0;5.0;67.0;100.0;10.0;10.0;10.0;6.000000000000001;114.0;1.0;0.0
20.0;20.0;1.0;2.0;1.0;1.0;43.0;212.4;775.6;199.99999999999997;30.0;1.0;0.0;56.0;92.10447761194028;9.2;9.2;9.8;20.000000000000004;374.00000000000006;0.0;1.0
39.0;39.0;7.0;2.0;2.0;3.0;200.0;742.0;2989.1999999999994;99.99999999999999;60.0;4.0;30.0;64.0;97.0;10.0;10.0;10.0;18.0;1156.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;0.0;1.0;55.0;378.8;1165.0;105.99999999999999;30.0;2.0;15.0;32.0;94.0;9.0;9.0;9.0;1.0;768.0000000000001;1.0;0.0
6.0;6.0;2.0;1.0;1.0;1.0;26.0;181.6;668.0;112.00000000000001;11.4;1.0;8.0;0.0;88.0;9.0;8.0;10.0;6.000000000000001;972.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;90.0;366.8;1150.3999999999999;240.0;20.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;3.0;598.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;70.0;289.2;881.8000000000001;99.99999999999999;15.599999999999998;1.0;0.0;339.0;93.0;10.0;10.0;9.0;3.0;727.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;30.0;179.59999999999997;550.6;250.00000000000003;19.0;1.0;22.0;252.00000000000003;94.0;9.0;9.0;10.0;1.0;678.0;0.0;1.0
15.000000000000002;15.000000000000002;2.0;1.0;1.0;1.0;40.0;304.99999999999994;1009.8000000000002;108.19999999999999;15.0;1.0;0.0;287.0;83.0;9.0;9.0;10.0;6.000000000000001;681.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;40.0;254.99999999999997;763.0000000000001;150.0;20.0;1.0;0.0;350.0;90.99999999999999;9.0;10.0;9.0;1.0;987.0;0.0;1.0
3.0;3.0;4.0;1.0;2.0;4.0;74.0;440.00000000000006;1600.9999999999998;449.99999999999994;30.0;2.0;12.0;89.0;99.0;10.0;10.0;10.0;2.0;481.00000000000006;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;44.0;253.60000000000002;934.0;99.99999999999999;5.0;1.0;10.0;7.0;97.0;10.0;10.0;10.0;1.0;1097.0;0.0;1.0
4.0;4.0;2.0;1.0;1.0;1.0;30.0;333.0;1208.0;155.8;13.8;1.0;0.0;313.0;90.0;10.0;10.0;10.0;2.0;1459.9999999999998;0.0;1.0
1.0;1.0;1.0;1.0;0.0;1.0;13.0;214.99999999999997;573.4;103.19999999999999;10.200000000000001;1.0;0.0;45.0;100.0;10.0;8.0;10.0;1.0;1207.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;59.0;400.0;1350.0;260.00000000000006;20.0;1.0;0.0;56.0;87.0;9.0;9.0;8.0;1.0;1708.9999999999998;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;52.0;354.0;1218.0;137.8;15.0;2.0;10.0;239.0;88.0;9.0;9.0;10.0;1.0;120.0;1.0;0.0
3.0;3.0;4.0;1.0;1.0;2.0;72.0;459.19999999999993;1549.9999999999998;199.99999999999997;30.0;2.0;7.000000000000001;295.0;93.0;9.0;9.0;10.0;3.0;1596.0;1.0;0.0
11.0;11.0;4.0;1.0;1.0;2.0;45.0;350.0;1200.0;99.99999999999999;20.0;2.0;15.0;339.0;83.0;8.0;9.0;9.0;9.0;2461.0;1.0;0.0
4.0;4.0;2.0;1.0;1.0;1.0;38.0;245.0;799.9999999999999;150.0;10.6;1.0;0.0;293.0;94.0;9.0;9.0;10.0;4.0;1812.0;0.0;1.0
32.0;32.0;4.0;1.5;2.0;2.0;33.00000000000001;210.0;900.0;300.0;40.0;1.0;30.0;365.0;66.0;6.0;5.0;9.0;25.0;1886.0;0.0;1.0
1.0;1.0;5.999999999999999;1.0;2.0;4.0;55.0;536.0;1762.1999999999998;99.99999999999999;25.0;2.0;15.0;123.0;90.99999999999999;9.0;9.0;9.0;1.0;764.0;1.0;0.0
2.0;2.0;5.999999999999999;3.0;3.0000000000000004;4.0;100.0;552.0;2562.0;500.00000000000006;44.99999999999999;1.0;0.0;119.0;100.0;10.0;10.0;9.0;2.0;1396.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;50.0;330.0;900.0;250.00000000000003;20.0;4.0;0.0;316.0;90.99999999999999;10.0;9.0;8.0;1.0;454.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;2.0;2.0;90.0;505.2;1354.0;150.0;30.0;2.0;30.0;1.0;96.00000000000001;10.0;9.0;10.0;1.0;1702.0;1.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;23.0;171.20000000000002;580.0;120.0;9.0;1.0;8.0;268.0;80.0;10.0;10.0;6.0;3.0;283.0;0.0;1.0
1.0;1.0;5.999999999999999;1.0;2.0;4.0;115.0;750.0;2790.0;250.00000000000003;75.0;4.0;26.0;223.00000000000003;99.0;10.0;10.0;10.0;1.0;1799.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;16.0;197.60000000000002;533.4;105.99999999999999;10.200000000000001;1.0;0.0;364.0;92.10447761194028;9.2;9.2;9.8;1.0;70.0;0.0;1.0
10.0;10.0;2.0;1.0;0.0;1.0;45.0;299.0;979.9999999999999;110.0;20.0;2.0;8.0;332.0;88.0;9.0;10.0;10.0;10.000000000000002;764.9999999999999;1.0;0.0
3.0;3.0;2.0;1.5;1.0;1.0;50.0;350.0;1196.0;199.99999999999997;50.0;1.0;0.0;34.0;100.0;10.0;10.0;10.0;3.0;1598.9999999999998;0.0;1.0
2.0;2.0;4.0;1.0;2.0;3.0;105.0;550.0;1304.0;300.0;20.0;1.0;0.0;281.0;97.0;10.0;10.0;10.0;1.0;1598.9999999999998;1.0;0.0
2.0;2.0;2.0;1.0;0.0;1.0;55.0;284.8;979.9999999999998;150.0;30.0;1.0;0.0;118.0;93.0;10.0;9.0;10.0;2.0;392.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;120.0;434.2;1309.0;150.0;50.0;1.0;0.0;83.0;92.10447761194028;9.2;9.2;9.8;1.0;284.0;1.0;0.0
1.0;1.0;5.999999999999999;1.0;2.0;4.0;110.0;503.0;1850.8000000000002;99.99999999999999;25.0;1.0;0.0;33.0;96.00000000000001;10.0;10.0;9.0;1.0;297.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;62.0;401.0;1420.0;230.0;30.0;2.0;10.0;265.0;96.00000000000001;10.0;10.0;9.0;1.0;1419.0;1.0;0.0
2.0;2.0;2.0;0.5;1.0;2.0;19.0;149.6;652.0;99.99999999999999;20.0;1.0;6.0;299.0;68.0;7.0;7.0;8.0;2.0;2316.0;0.0;1.0
3.0;3.0;2.0;1.0;0.0;1.0;35.0;284.8;979.9999999999999;99.99999999999999;30.0;1.0;0.0;263.0;85.0;9.0;8.0;10.0;3.0;513.0;1.0;0.0
114.0;114.0;2.0;2.0;1.0;1.0;20.0;237.60000000000002;687.0;154.0;15.0;1.0;0.0;249.99999999999997;92.10447761194028;9.2;9.2;9.8;97.0;1066.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;25.0;120.0;420.0;120.0;10.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.4;1.0;917.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;23.999999999999996;125.0;275.0;120.0;10.0;1.0;0.0;6.000000000000001;100.0;9.0;10.0;9.0;1.0;1689.0;0.0;1.0
5.0;5.0;1.0;1.0;1.0;1.0;42.0;197.60000000000002;553.4;110.0;12.6;1.0;0.0;19.0;100.0;10.0;10.0;10.0;5.000000000000001;265.0;0.0;1.0
15.000000000000002;15.000000000000002;10.0;2.0;4.0;8.0;190.0;716.8;3801.8000000000006;266.0;46.0;2.0;5.0;258.0;90.0;10.0;9.0;10.0;15.0;441.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;2.0;2.0;100.0;389.0;1000.2;199.99999999999997;30.0;1.0;0.0;332.0;85.99999999999999;10.0;10.0;9.0;1.0;1077.0;1.0;0.0
1.0;1.0;10.0;3.0;4.0;5.999999999999999;180.0;750.8000000000001;2999.0;300.0;50.0;6.000000000000001;30.0;176.0;85.99999999999999;8.0;8.0;10.0;1.0;1699.0;1.0;0.0
12.0;12.0;5.0;1.0;2.0;3.0;65.0;526.0;2148.0;199.99999999999997;38.0;4.0;20.0;183.00000000000003;92.0;9.0;10.0;10.0;12.0;477.0;1.0;0.0
1.0;1.0;5.999999999999999;1.0;2.0;4.0;49.0;523.0;1720.2;128.99999999999997;20.0;2.0;15.0;267.0;97.0;10.0;10.0;10.0;1.0;111.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;25.0;115.0;350.0;99.99999999999999;10.200000000000001;1.0;0.0;281.0;96.00000000000001;10.0;10.0;10.0;1.0;2030.0;0.0;1.0
7.0;7.0;2.0;1.5;1.0;1.0;40.0;227.60000000000002;763.0000000000001;166.2;22.6;1.0;0.0;314.0;89.0;9.0;9.0;10.0;6.999999999999999;572.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;35.0;210.0;630.0;111.0;10.6;1.0;0.0;248.0;95.0;10.0;10.0;10.0;1.0;859.0;0.0;1.0
4.0;4.0;2.0;1.0;0.0;1.0;50.0;350.0;1500.0;99.99999999999999;30.0;1.0;0.0;298.0;94.0;10.0;9.0;10.0;3.0;1286.0;1.0;0.0
1.0;1.0;1.0;1.5;1.0;1.0;22.0;232.4;668.4;96.0;12.0;1.0;0.0;0.0;90.0;10.0;9.0;10.0;1.0;612.0;0.0;1.0
15.000000000000002;15.000000000000002;5.999999999999999;2.0;3.0000000000000004;3.0;45.0;382.8;1660.2;214.8;32.0;2.0;15.0;200.99999999999997;92.10447761194028;9.2;9.2;9.8;3.0;490.99999999999994;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;36.0;218.0;892.0;110.0;12.0;2.0;10.0;309.0;88.0;9.0;9.0;9.0;1.0;1159.0;0.0;1.0
8.0;8.0;2.0;1.0;1.0;1.0;28.0;185.0;550.0;123.99999999999999;9.000000000000002;1.0;0.0;342.0;88.0;9.0;9.0;9.0;8.0;1284.0;0.0;1.0
2.0;2.0;4.0;1.0;1.0;3.0;50.0;420.2;1243.9999999999998;250.00000000000003;30.0;2.0;15.0;334.0;96.00000000000001;10.0;10.0;9.0;2.0;242.00000000000003;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;59.0;175.0;600.0;145.0;23.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.4;1.0;790.0;1.0;0.0
3.0;3.0;4.0;1.0;1.0;2.0;53.0;330.0;1190.0;150.0;25.0;2.0;6.0;281.0;96.00000000000001;10.0;10.0;9.0;3.0;578.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;35.0;232.0;668.4;139.99999999999997;15.0;1.0;0.0;335.0;100.0;10.0;10.0;10.0;1.0;450.0;0.0;1.0
5.0;5.0;1.0;2.5;1.0;1.0;13.0;232.0;750.0;154.0;7.0;1.0;8.0;88.0;77.0;9.0;6.0;10.0;5.000000000000001;395.0;0.0;1.0
7.0;7.0;4.0;1.0;1.0;1.0;62.0;387.0;1120.6;150.0;20.0;1.0;0.0;154.0;90.0;9.0;8.0;10.0;6.999999999999999;607.0;1.0;0.0
6.0;6.0;2.0;1.0;1.0;1.0;26.0;148.0;520.0;123.99999999999999;10.000000000000002;1.0;8.0;0.0;90.99999999999999;9.0;9.0;10.0;6.000000000000001;972.0;0.0;1.0
1.0;1.0;1.0;2.0;1.0;1.0;26.0;180.0;533.4;123.99999999999999;10.0;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.4;1.0;1797.0000000000002;0.0;1.0
4.0;4.0;2.0;1.0;1.0;1.0;25.0;191.6;693.9999999999999;110.0;11.0;1.0;10.0;284.0;92.10447761194028;9.2;9.2;9.8;4.0;273.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;25.0;142.0;439.40000000000003;189.99999999999997;21.0;1.0;0.0;279.0;100.0;10.0;10.0;9.0;1.0;461.99999999999994;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;40.0;354.2;1156.0;129.99999999999997;18.8;1.0;0.0;347.0;92.10447761194028;9.2;9.2;9.8;2.0;150.0;1.0;0.0
11.0;11.0;5.0;1.0;1.0;3.0;75.0;437.00000000000006;1243.9999999999998;199.99999999999997;35.0;2.0;15.0;303.0;95.0;10.0;9.0;9.0;11.0;2157.0;1.0;0.0
114.0;114.0;2.0;2.0;1.0;1.0;25.0;194.0;633.9999999999999;159.8;15.0;1.0;5.0;281.0;70.0;9.0;9.0;9.0;97.0;1066.0;0.0;1.0
2.0;2.0;4.0;1.0;1.0;2.0;59.0;399.0;1295.0;135.0;25.0;2.0;18.0;288.0;97.0;10.0;10.0;10.0;2.0;1633.9999999999998;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;60.0;430.0;1200.0;99.99999999999999;24.0;2.0;8.0;61.0;96.00000000000001;10.0;10.0;10.0;1.0;1068.0;1.0;0.0
8.0;8.0;4.0;1.0;1.0;2.0;75.0;392.99999999999994;1398.0;99.99999999999999;26.0;2.0;10.0;342.0;80.0;8.0;8.0;8.0;6.999999999999999;2213.0;1.0;0.0
1.0;1.0;2.0;1.0;0.0;2.0;35.0;381.59999999999997;1329.8;99.99999999999999;20.0;2.0;0.0;28.0;96.00000000000001;10.0;10.0;10.0;1.0;1536.0000000000002;1.0;0.0
4.0;4.0;4.0;1.0;1.0;2.0;80.0;449.3999999999999;1449.0;199.99999999999997;50.0;2.0;20.0;296.0;99.0;10.0;10.0;10.0;4.0;2195.0;1.0;0.0
3.0;3.0;4.0;2.0;2.0;2.0;95.0;399.0;1079.8000000000002;146.0;31.000000000000004;1.0;0.0;243.0;89.0;9.0;9.0;9.0;3.0;715.0;1.0;0.0
15.000000000000002;15.000000000000002;5.999999999999999;2.0;2.0;4.0;130.0;720.0000000000001;2700.0;300.0;40.0;4.0;20.0;187.0;94.0;9.0;9.0;10.0;15.0;1431.0;1.0;0.0
2.0;2.0;4.0;1.0;1.0;2.0;72.0;500.0;1400.0;99.99999999999999;20.0;3.0;15.0;215.0;89.0;9.0;9.0;10.0;2.0;1884.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;120.0;346.2;1240.1999999999998;350.0;31.000000000000004;1.0;0.0;1.0;100.0;10.0;10.0;10.0;1.0;347.0;1.0;0.0
4.0;4.0;1.0;1.0;1.0;1.0;30.0;222.8;549.9999999999999;119.8;13.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;4.0;694.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;33.00000000000001;128.0;453.00000000000006;89.0;14.0;1.0;19.0;365.0;100.0;10.0;10.0;10.0;1.0;503.0;0.0;1.0
57.0;57.0;5.0;1.0;3.0000000000000004;3.0;49.0;354.8;1540.0;99.99999999999999;35.0;1.0;10.0;155.0;71.0;8.0;8.0;9.0;48.0;787.9999999999999;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;407.00000000000006;1156.0;90.0;10.0;1.0;0.0;19.0;88.0;10.0;8.0;9.0;1.0;1727.0000000000002;1.0;0.0
1.0;1.0;2.0;2.0;1.0;2.0;32.0;134.0;482.0;122.0;11.6;1.0;0.0;23.0;100.0;10.0;9.0;9.0;1.0;68.0;0.0;1.0
7.0;7.0;2.0;1.0;1.0;2.0;19.0;105.0;544.0;96.0;13.0;1.0;10.0;173.0;80.0;10.0;10.0;6.0;6.999999999999999;343.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;1.0;45.0;250.0;1050.0;150.0;33.4;2.0;10.0;271.0;88.0;9.0;9.0;9.0;1.0;1491.0;1.0;0.0
1.0;1.0;2.0;2.0;1.0;1.0;21.0;201.60000000000002;559.0;93.99999999999999;13.6;1.0;0.0;58.00000000000001;90.99999999999999;9.0;9.0;10.0;1.0;269.0;0.0;1.0
1.0;1.0;2.9999999999999996;2.0;2.0;2.0;100.0;461.0;1319.6000000000001;179.99999999999997;49.00000000000001;1.0;0.0;18.0;92.10447761194028;9.2;9.2;9.8;1.0;1108.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;57.0;398.0;1100.0;253.99999999999997;20.0;2.0;20.0;2.0;95.0;10.0;10.0;9.0;1.0;653.0;1.0;0.0
